actual_value,cme_estimator,cme_estimator_square_error,direct_estimator,direct_estimator_square_error,doubly_robust_estimator,doubly_robust_estimator_square_error,ips_estimator,ips_estimator_square_error,null_reward,multiplier
0.8822,0.8637028453395917,0.0003421447305310624,0.8944027299046516,0.00014890661712587978,0.8745421463072099,5.8642723180178046e-05,0.8351898972909174,0.0022099497567184922,0.7136,0.9000000000000007
0.8796,0.8551514244179994,0.000597732847988798,0.8723952969938517,5.190774540680371e-05,0.8992308354817534,0.00038536970171166717,0.8380246552071289,0.00172850929464612,0.727,0.9000000000000007
0.8756,0.8434701264015377,0.0010323287774531655,0.8775713487923146,3.886216060959961e-06,0.8851164675916482,9.05631554228895e-05,0.7859828039815872,0.008031241822202639,0.721,0.9000000000000007
0.88,0.8627234100202894,0.00029848056132703667,0.879600432896614,1.5965387010824328e-07,0.8882313067607551,6.775441098965293e-05,0.8348170055844368,0.002041502984356813,0.7104,0.9000000000000007
0.879,0.8694656484048507,9.090386033992523e-05,0.8798748007178306,7.652762959169981e-07,0.8980285476022555,0.00036208562385130254,0.7847697616130945,0.008879337826453034,0.709,0.9000000000000007
0.8676,0.8568631909247472,0.00011527906911843246,0.8671692446649074,1.8555015871075983e-07,0.8572567215118608,0.00010698340988320328,0.8478572309552618,0.0003897769295538753,0.714,0.9000000000000007
0.8772,0.8571368175453101,0.0004025312902101748,0.8758844977796078,1.730546091856883e-06,0.8816968988428981,2.0222099203258876e-05,0.7431867428658835,0.017959553087694823,0.7116,0.9000000000000007
0.8718,0.8702551358662197,2.3866051918407543e-06,0.8739758379638195,4.734270844798111e-06,0.892100607850214,0.00041211467908816726,0.7905968740574881,0.006593947662835447,0.7156,0.9000000000000007
0.8822,0.8500499128010955,0.0010336281068971593,0.879320916569233,8.289121401317296e-06,0.8639542999245392,0.00033290557124366954,0.8585072841038929,0.0005613447865336465,0.7256,0.9000000000000007
0.8632,0.8667225960328234,1.2408682810463544e-05,0.8855540359139442,0.0004997029216419093,0.8995129906983631,0.0013186332934594074,0.8633182479866411,1.3982586344691128e-08,0.7244,0.9000000000000007
0.88,0.8472305518933725,0.0010738367292129538,0.8741035177588463,3.476850282024083e-05,0.8413870141489848,0.0014909626763307037,0.811780184118422,0.004653943278916401,0.7184,0.9000000000000007
0.8784,0.8363135088042274,0.001771272741171842,0.8832861331939698,2.3874297589213514e-05,0.8759810485151567,5.851326286025505e-06,0.8656068804527144,0.00016366390775114013,0.7114,0.9000000000000007
0.8758,0.8448170967396142,0.0009599402944424234,0.877287510073185,2.212686217826629e-06,0.8824085804679462,4.367333580132018e-05,0.7431638577056878,0.017592346242717032,0.7226,0.9000000000000007
0.8834,0.8490280209729091,0.0011814329422387756,0.8811668536067009,4.986942813904685e-06,0.8549033160126901,0.0008120609982726026,0.816786991375587,0.00443729291799612,0.7116,0.9000000000000007
0.8738,0.8550330839228613,0.00035219713904636936,0.8777084864795208,1.5276266560596903e-05,0.8915877089726638,0.0003164025904961841,0.8687063636043882,2.5945131730700946e-05,0.717,0.9000000000000007
0.874,0.8472890297656295,0.0007134759308614281,0.861142440277338,0.00016531684202182023,0.8707118909676805,1.0811661008420841e-05,0.8107324470381057,0.004002783257786106,0.7102,0.9000000000000007
0.8686,0.83316862070512,0.0012553826387376548,0.8656406828522683,8.757557980859406e-06,0.8773869044503831,7.72096898201624e-05,0.799871708086512,0.004723578109345628,0.71,0.9000000000000007
0.8762,0.8499625834089306,0.0006884020293733224,0.8543273769557476,0.00047841163883596176,0.8926777213318976,0.0002715153002916739,0.831423199631767,0.0020049618512165863,0.7146,0.9000000000000007
0.8784,0.8627361621323257,0.000245355816744785,0.8857599088311195,5.41682580023921e-05,0.8538112356182938,0.0006046073338190638,0.7737539071055353,0.010950804758076934,0.7152,0.9000000000000007
0.8774,0.8523395367692455,0.0006280268173399985,0.8818074958086014,1.9426019302839322e-05,0.8739866482000254,1.1650970510389811e-05,0.7994211174087325,0.006080706130182682,0.7114,0.9000000000000007
0.8766,0.8573297165487481,0.00037134382429159375,0.8664067780673503,0.00010390177336825108,0.884011571640144,5.493139417698599e-05,0.8084426971614814,0.0046454179302215385,0.7048,0.9000000000000007
0.8828,0.8465272548973193,0.0013157120372840501,0.8790418202221394,1.412391524272063e-05,0.87045163806202,0.0001524820425513546,0.7776941773521631,0.011047233954478559,0.7166,0.9000000000000007
0.8756,0.8613286716416667,0.00020367081311136923,0.8831516844511033,5.702793804903404e-05,0.8711984385009107,1.9373743630265454e-05,0.8253474000690157,0.002525323799823563,0.7142,0.9000000000000007
0.88,0.8580251461630732,0.00048289420115429503,0.8654483857750893,0.0002117494765506232,0.8773734784739119,6.898615327004216e-06,0.8102344941631072,0.004867225804677521,0.7066,0.9000000000000007
0.8728,0.8535328374540375,0.00037122355257254025,0.8953482143163681,0.0005084219688568678,0.8912020793828277,0.0003386365256118914,0.7385951173141915,0.018010950536711635,0.717,0.9000000000000007
0.8758,0.8708976367215185,2.4033165714203693e-05,0.9033590909838677,0.0007595034958570959,0.9024089833689537,0.0007080379959292534,0.7775797473806898,0.009647218024601117,0.722,0.9000000000000007
0.8742,0.8445355692751516,0.0008799784502293278,0.8647484057068825,8.933263468169096e-05,0.8762740823649219,4.3018176564800345e-06,0.8256839624023773,0.002353805904173938,0.712,0.9000000000000007
0.8826,0.8711987016459277,0.00012998960415857246,0.8991167218327523,0.0002728021001005136,0.9033332434110198,0.0004298673823405954,0.8499700331067059,0.00106471473945747,0.7172,0.9000000000000007
0.8718,0.8382798754961625,0.0011235987467527718,0.881527244335413,9.46192823608232e-05,0.876712559289622,2.4133238774051174e-05,0.7938722365043622,0.006072736323432058,0.7058,0.9000000000000007
0.8754,0.8551227627946248,0.00041116634868304855,0.8652098811984062,0.00010383852119059355,0.8928946678398368,0.00030606340282622303,0.8166581230209254,0.0034506081110247245,0.7244,0.9000000000000007
0.884,0.8547546180004608,0.0008552923682989708,0.8841447886109353,2.096374185656025e-08,0.8824790512556298,2.3132850830014524e-06,0.8487874117025023,0.0012399263746090746,0.7162,0.9000000000000007
0.8756,0.8431532045947331,0.001052794532071253,0.8688437608361245,4.564676763948615e-05,0.8713312091755979,1.8222575102499768e-05,0.793400912042323,0.006756690061073929,0.7094,0.9000000000000007
0.8784,0.8393910471046596,0.0015216984059908817,0.8353645147740841,0.0018520529886300193,0.8414244067234731,0.0013671944981511403,0.7401078243539276,0.01912472584492412,0.7122,0.9000000000000007
0.8754,0.8499748191923933,0.0006464398190994919,0.8701199754595756,2.7878659147482953e-05,0.8875700386458306,0.0001481098406410118,0.7818391817320138,0.008753626714975126,0.7114,0.9000000000000007
0.8794,0.844103357318351,0.0012458529845960063,0.8879262855529785,7.26975453309302e-05,0.8895424071536574,0.00010286842287056161,0.8631583706233389,0.0002637905248088199,0.7164,0.9000000000000007
0.877,0.8552000136894635,0.0004752394031395779,0.8723046183049679,2.2046609262042905e-05,0.8824353257732912,2.9542766261803577e-05,0.8086841118546704,0.004667060573085189,0.7178,0.9000000000000007
0.8838,0.8509296315059842,0.0010804611249323874,0.8761229736030102,5.893673430007913e-05,0.9000059390952497,0.00026263246195894267,0.7698932247399326,0.012974753450147508,0.7108,0.9000000000000007
0.874,0.8476557619329278,0.0006940188793345761,0.8735742490172386,1.8126389932232373e-07,0.8897377013445968,0.0002476752436117253,0.8029246704162942,0.005051702475432401,0.7104,0.9000000000000007
0.8754,0.8502737160908486,0.0006313301430832802,0.8755721327364445,2.962967895589356e-08,0.8846613383476836,8.577238799027502e-05,0.8407514452038269,0.001200522349463404,0.725,0.9000000000000007
0.8868,0.8528921580162717,0.0011497417479934885,0.8892994338333606,6.247169487347654e-06,0.9036062027050388,0.00028244844936285154,0.8563392799276341,0.0009278554673270341,0.7204,0.9000000000000007
0.879,0.8580383349993245,0.0004393913996005456,0.869780586361885,8.499758783066011e-05,0.8741502493417529,2.3520081447168273e-05,0.8137143419180894,0.004262217151188134,0.7108,0.9000000000000007
0.8856,0.8642731303840865,0.0004548353676141774,0.9120974203705787,0.0007021132862951576,0.8999981225358624,0.00020730593255770778,0.8035044803130582,0.006739674352669056,0.7168,0.9000000000000007
0.8824,0.8624024017789123,0.0003999039346120503,0.8722706965327263,0.00010260278873212297,0.8920013527239724,9.218597413013308e-05,0.7811791607564562,0.010245658297167327,0.712,0.9000000000000007
0.8782,0.8498984739723267,0.0008009763754950709,0.8652917669415474,0.00016662248069132773,0.8620553321871308,0.00026065029878789354,0.7951225530541225,0.0069018621910450885,0.7144,0.9000000000000007
0.884,0.8448387612617111,0.0015336026195172606,0.8613980017781258,0.0005108503236216069,0.8487668008743392,0.0012413783206284654,0.81349904145207,0.00497038515617695,0.7096,0.9000000000000007
0.881,0.8705194236945941,0.0001098424796934353,0.8952503599643707,0.00020307275911414044,0.8916180129502008,0.00011274219901063226,0.8488243165190764,0.0010352746074645792,0.7154,0.9000000000000007
0.8734,0.8495636087994405,0.000568173545466109,0.8641920620918274,8.478612052076082e-05,0.8673958990444084,3.604922828493552e-05,0.8481773090795168,0.0006361841372702219,0.7106,0.9000000000000007
0.8754,0.8837104676219596,6.906387209563949e-05,0.9137625217914581,0.001471683078200102,0.9019482857208911,0.0007048114747180748,0.8405400058126452,0.001215219194742407,0.723,0.9000000000000007
